,freq,statinfo,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),sex,age,geo,Geopolitical entity (reporting),TIME_PERIOD,OBS_VALUE
15254,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,BE,Belgium,2021,7.5
15255,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,BE,Belgium,2022,7.5
15256,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,BE,Belgium,2023,7.7
15257,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,BE,Belgium,2024,7.6
15258,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,BG,Bulgaria,2013,4.3
15259,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,BG,Bulgaria,2018,4.8
15260,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,BG,Bulgaria,2021,5.1
15261,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,BG,Bulgaria,2022,5.1
15262,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,BG,Bulgaria,2023,5.3
15263,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,BG,Bulgaria,2024,5.6
15264,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,CH,Switzerland,2013,8.4
15265,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,CH,Switzerland,2018,8.4
15266,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,CH,Switzerland,2021,8.3
15267,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,CH,Switzerland,2022,8.5
15268,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,CH,Switzerland,2023,8.4
15269,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,CY,Cyprus,2013,6.7
15270,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,CY,Cyprus,2018,7.2
15271,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,CY,Cyprus,2021,6.6
15272,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,CY,Cyprus,2022,7.0
15273,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,CY,Cyprus,2023,7.1
15274,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,CY,Cyprus,2024,7.1
15275,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,CZ,Czechia,2013,6.6
15276,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,CZ,Czechia,2018,7.1
15277,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,CZ,Czechia,2021,6.9
15278,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,CZ,Czechia,2022,7.1
15279,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,CZ,Czechia,2023,7.0
15280,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,CZ,Czechia,2024,7.0
15281,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,DE,Germany,2013,7.3
15282,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,DE,Germany,2018,7.3
15283,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,DE,Germany,2021,
15284,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,DE,Germany,2022,6.7
15285,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,DE,Germany,2023,6.9
15286,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,DE,Germany,2024,6.9
15287,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,DK,Denmark,2013,8.6
15288,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,DK,Denmark,2018,8.3
15289,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,DK,Denmark,2021,7.9
15290,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,DK,Denmark,2022,8.2
15291,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,DK,Denmark,2023,8.0
15292,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,DK,Denmark,2024,8.1
15293,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EA20,Euro area – 20 countries (from 2023),2022,7.0
15294,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EA20,Euro area – 20 countries (from 2023),2023,7.2
15295,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EA20,Euro area – 20 countries (from 2023),2024,7.2
15296,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EE,Estonia,2013,6.0
15297,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EE,Estonia,2018,6.4
15298,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EE,Estonia,2021,6.8
15299,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EE,Estonia,2022,6.6
15300,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EE,Estonia,2023,6.9
15301,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EE,Estonia,2024,6.6
15302,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EL,Greece,2013,6.1
15303,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EL,Greece,2018,6.3
15304,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EL,Greece,2021,6.8
15305,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EL,Greece,2022,6.7
15306,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EL,Greece,2023,6.8
15307,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EL,Greece,2024,6.6
15308,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,ES,Spain,2013,7.5
15309,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,ES,Spain,2018,7.6
15310,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,ES,Spain,2021,7.2
15311,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,ES,Spain,2022,7.1
15312,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,ES,Spain,2023,7.3
15313,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,ES,Spain,2024,7.4
15314,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EU27_2020,European Union - 27 countries (from 2020),2013,7.1
15315,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EU27_2020,European Union - 27 countries (from 2020),2018,7.2
15316,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EU27_2020,European Union - 27 countries (from 2020),2021,
15317,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EU27_2020,European Union - 27 countries (from 2020),2022,7.1
15318,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EU27_2020,European Union - 27 countries (from 2020),2023,7.2
15319,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,EU27_2020,European Union - 27 countries (from 2020),2024,7.2
15320,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,FI,Finland,2013,8.0
15321,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,FI,Finland,2018,8.1
15322,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,FI,Finland,2021,8.1
15323,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,FI,Finland,2022,7.9
15324,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,FI,Finland,2023,8.0
15325,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,FI,Finland,2024,8.1
15326,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,FR,France,2013,7.1
15327,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,FR,France,2018,7.1
15328,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,FR,France,2021,6.7
15329,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,FR,France,2022,6.9
15330,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,FR,France,2023,7.2
15331,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,FR,France,2024,7.1
15332,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,HR,Croatia,2013,6.1
15333,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,HR,Croatia,2018,6.0
15334,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,HR,Croatia,2021,6.2
15335,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,HR,Croatia,2022,6.3
15336,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,HR,Croatia,2023,6.5
15337,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,HR,Croatia,2024,6.6
15338,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,HU,Hungary,2013,6.0
15339,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,HU,Hungary,2018,6.1
15340,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,HU,Hungary,2021,6.2
15341,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,HU,Hungary,2022,6.6
15342,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,HU,Hungary,2023,6.9
15343,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,HU,Hungary,2024,6.7
15344,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,IE,Ireland,2013,8.1
15345,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,IE,Ireland,2018,8.3
15346,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,IE,Ireland,2021,7.7
15347,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,IE,Ireland,2022,7.7
15348,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,IE,Ireland,2023,8.1
15349,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,IE,Ireland,2024,7.9
15350,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,IS,Iceland,2013,7.9
15351,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,IS,Iceland,2018,8.3
15352,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,IT,Italy,2013,6.8
15353,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,IT,Italy,2018,7.2
15354,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,IT,Italy,2021,7.2
15355,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,IT,Italy,2022,7.2
15356,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,IT,Italy,2023,7.4
15357,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,IT,Italy,2024,7.3
15358,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,LT,Lithuania,2013,6.5
15359,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,LT,Lithuania,2018,5.6
15360,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,LT,Lithuania,2021,6.4
15361,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,LT,Lithuania,2022,6.6
15362,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,LT,Lithuania,2023,6.6
15363,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,LT,Lithuania,2024,6.6
15364,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,LU,Luxembourg,2013,7.6
15365,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,LU,Luxembourg,2018,7.9
15366,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,LU,Luxembourg,2021,7.7
15367,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,LU,Luxembourg,2022,7.9
15368,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,LU,Luxembourg,2023,7.9
15369,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,LU,Luxembourg,2024,7.9
15370,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,LV,Latvia,2013,6.2
15371,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,LV,Latvia,2018,6.4
15372,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,LV,Latvia,2021,6.4
15373,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,LV,Latvia,2022,6.3
15374,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,LV,Latvia,2023,6.4
15375,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,LV,Latvia,2024,6.5
15376,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,ME,Montenegro,2013,5.4
15377,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,ME,Montenegro,2018,5.9
15378,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,ME,Montenegro,2021,5.9
15379,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,ME,Montenegro,2022,5.2
15380,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,MK,North Macedonia,2013,
15381,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,MK,North Macedonia,2018,5.9
15382,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,MT,Malta,2013,7.7
15383,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,MT,Malta,2018,7.5
15384,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,MT,Malta,2021,7.1
15385,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,MT,Malta,2022,7.3
15386,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,MT,Malta,2023,7.1
15387,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,MT,Malta,2024,7.7
15388,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,NL,Netherlands,2013,7.9
15389,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,NL,Netherlands,2018,8.0
15390,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,NL,Netherlands,2021,8.0
15391,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,NL,Netherlands,2022,7.9
15392,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,NL,Netherlands,2023,7.9
15393,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,NL,Netherlands,2024,7.9
15394,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,NO,Norway,2013,8.1
15395,A,AVG,Rating (0-10),ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Y65-74,NO,Norway,2018,8.3
